-0.06832986	-0.004246401	-0.04571882	-0.0052602855	0.050878823	0.06958244	-0.08352422	0.00012703714	0.033478014	-0.011536634	0.015975371	-0.05780227	0.06851974	0.01876728	0.03222669	-0.03737095
-0.066527516	0.013338743	-0.054885335	0.030270917	-0.02775538	0.12362375	-0.0087171355	-0.0070206258	0.067515515	-0.028599447	-0.026368055	-0.019698622	0.05620745	-0.015488835	0.05913668	-0.037124414
-0.08478032	-0.006056788	-0.04157813	0.023928845	-0.041469753	0.100894324	-0.04193369	0.022416946	0.040893238	0.018180676	-0.122139595	-0.0087248	0.13045597	-0.063790165	0.0363945	-0.028802948
-0.06617481	0.026403572	-0.07568914	-0.014555137	0.02716915	0.10727541	-0.09845308	0.07817579	0.050627626	-0.028272323	-0.06378397	0.021211343	0.11614337	-0.03962695	0.03304614	-0.06500757
-0.05667074	-0.008642032	-0.041904815	0.016085044	0.037585996	0.09339368	-0.08609647	0.012566962	-0.026797788	-0.029450841	-0.029576484	0.0036062906	0.075989425	-0.07077354	-0.011099931	-0.06101382
-0.0013724158	-0.07202586	-0.05752388	0.026201556	0.0029155782	0.124557965	-0.032753084	0.034140393	0.022894515	-0.0052699074	-0.034847237	0.016755143	0.13440427	-0.06224404	-0.0021544015	-0.0010736882
-0.06901609	0.008147247	-0.0016873925	0.05834981	0.049494404	0.09628229	0.007998489	0.06288562	0.02060636	0.02058116	-0.08468568	-0.019717922	0.1635854	-0.090778045	0.12579042	-0.028957168
-0.034773476	-0.023062276	-0.0074476497	0.032463867	0.016482558	0.05454847	-0.037630208	0.03851811	0.022952951	-0.005688689	-0.031528182	0.005537033	0.14095838	-0.041904468	-0.06360928	-0.06116591
-0.07850083	0.08252834	-0.039892334	-0.0136738075	0.013013084	0.11664579	0.03828014	0.004484929	0.052254178	0.029708322	0.013111675	0.022874525	0.109362096	-0.03046021	0.00026058045	-0.07752027
-0.012712958	-0.032405224	-0.0011562958	0.020325137	0.05638774	0.06336888	-0.045615185	-0.060367785	0.1199534	-0.0021736026	-0.03936683	0.00857848	0.15511209	-0.06080825	0.06729357	-0.046925765
-0.04152745	0.005750426	-0.059171215	-0.049796816	-0.03025021	-0.0250149	-0.044607967	0.03690425	0.058022626	-0.039412443	0.002583058	-0.022581195	0.046957906	-0.029148106	0.049391005	0.005557263
-0.033612993	0.048672825	0.000818769	-0.007121816	-0.00053880305	0.07197298	-0.03321814	0.05263417	0.061415583	-0.090955004	0.0042349994	-0.061918527	0.11786882	-0.034017805	0.09578131	-0.032347936
-0.016406875	0.027114965	-0.028641095	0.009585515	-0.039572515	0.0825973	-0.038625166	0.040813174	-0.0052942834	-0.038375765	-0.08570326	0.052207123	0.07001749	0.048465144	-0.044315808	-0.03174673
-0.05157686	0.06895132	-0.002127027	0.056355346	-0.058856227	0.06765937	0.058435623	0.10055664	-0.04743623	-0.0044102552	0.07817611	-0.03420784	0.20423983	-0.0649961	-0.0071816985	-0.046981554
-0.064266205	-0.023534924	-0.018976554	-0.00549412	-0.0625737	0.10422935	0.09048454	-0.0013830462	0.07530461	0.025967268	-0.026571795	-0.00018820864	0.02890709	-0.004497357	-0.01218235	-0.06160339
-0.119576745	0.046031233	-0.022482255	-0.08704052	0.014034809	0.121776685	-0.031168144	0.076399475	0.0078021246	-0.03986306	0.006553554	0.005923486	0.10278166	0.040292952	-0.008657136	0.02894714
-0.06102217	-0.0030306373	-0.04725956	0.028160706	-0.009096571	0.012523851	-0.09075011	0.028671676	0.052773535	-0.10539468	-0.027876109	-0.023178643	0.087251805	-0.06530749	-0.010741751	-0.033684894
-0.027713092	0.04036675	0.020616487	0.07246656	-0.043224577	0.048419956	-0.05867976	0.045258794	0.044235293	-0.039700072	-0.023530083	-0.06739511	0.05746114	0.012214837	-0.017260669	0.0055907452
-0.012506509	-0.029639447	-0.0010724379	-0.0014868274	-0.0146012725	0.09827145	-0.056204952	0.024507996	0.02565746	-0.069990695	0.054142486	0.02404895	0.055183895	-0.070353806	0.06254649	-0.10798791
-0.056654416	0.14794035	-0.021933073	-0.0053274813	-0.0019367995	0.021936832	-0.06098847	0.017319474	0.052435588	0.0043016667	-0.047100116	-0.081472054	0.14670397	-0.06325146	0.021466171	-0.013090556
-0.013678614	0.00026618678	-0.037958488	0.009070893	0.018270701	0.029144045	-0.023811342	0.06804517	0.014079923	0.06785737	0.03767967	-0.014173561	0.030748392	-0.077214666	-0.0059250714	-0.048897263
-0.018156447	0.080612205	-0.021609442	0.032262694	-0.0089180935	0.021742422	0.0023470114	0.027336609	-0.052058313	-0.036191788	0.07379014	-0.013825722	0.041316215	0.069092	-0.022700986	-0.16997075
-0.11655644	-0.05355193	0.03106685	0.020301864	-0.024081608	-0.024605086	-0.111382574	-0.0580473	0.15225981	0.03316932	-0.03347853	0.059271127	-0.026756786	-0.075058125	0.035832044	-0.10499556
-0.102993436	-0.0047749947	-0.040952865	0.05424604	0.053906444	0.019736888	0.060950868	-0.0032540164	0.050179385	0.10180204	0.038523294	-0.06634898	0.07821889	-0.05423028	-0.072182946	0.021304494
-0.0239743	0.08913667	-0.059783388	0.017322186	0.08181764	0.052274395	-0.06007381	-0.0105810985	0.08424104	0.05576772	-0.011848559	0.0051772064	0.1569438	-0.045994278	-0.03752838	0.014710056
0.018203525	0.011582761	0.08688627	0.013452575	0.049491674	0.123219825	-0.025941383	0.079961576	-0.044572316	-0.03715375	0.035750832	-0.0038048346	-0.015142058	-0.08030794	0.017027993	-0.09166691
-0.06748338	-0.11604727	-0.020974677	0.06420526	0.025010262	-0.04324899	-0.0702277	-0.0065942854	0.06931833	0.019688912	0.026043313	0.05308323	0.117451124	0.0029667856	-0.027339185	0.0039329194
0.08409356	-0.13652109	-0.090541996	-0.048763715	0.005496069	0.068604484	-0.023534551	0.021411208	-0.023664529	-0.029834474	0.00974215	-0.07357939	0.018010242	0.014397869	0.04690338	0.0814675
-0.103208214	0.023326503	0.011945074	0.012966974	0.071401976	0.10094901	-0.021272931	-0.017308176	-0.030784087	-0.06174398	-0.034286026	0.05911577	-0.029395424	0.0021652884	-0.010179767	-0.054452527
-0.1414123	0.055149253	-0.032773126	0.039003722	-0.027252305	0.15191223	0.078845784	0.04849269	-0.103224	-0.033865843	-0.08219643	0.0672719	0.08566092	-0.002601666	0.089782245	-0.0820127
-0.0801367	0.05862138	-0.020445665	0.048943188	-0.026359893	0.017866684	0.0070554125	0.054832544	-0.051845178	0.015651725	0.028963797	-0.033785753	0.17401703	-0.006507924	0.04425114	-0.07808692
-0.058674518	0.075190865	-0.09297435	-0.05227231	0.022275697	0.16242395	0.031351928	0.013267432	-0.029994773	-0.024487555	0.021190539	0.06558322	0.0069655324	-0.06168284	0.00465528	-0.116132446
-0.059551537	-0.016268771	-0.0048891585	-0.018871905	0.04861125	-0.017828599	-0.062261555	0.01685091	0.015757607	0.03131487	-0.010551347	-0.069050714	0.07738443	0.04315197	-0.047502737	-0.012343448
-0.03630145	0.010837814	-0.083449304	0.06405502	-0.068682306	0.055060018	-0.02498016	0.041625805	-0.07116574	-0.08591084	-0.03566172	-0.030752584	0.054170076	-0.044994432	0.031019228	-0.06979987
-0.08604568	0.09317421	0.020660698	-0.10349923	-0.05016472	0.055767264	-0.029848369	0.05655956	0.04308003	0.068871096	0.032204162	0.021902418	0.024484916	0.026781706	0.046375785	0.008104016
-0.04419357	-0.043062925	0.08166058	0.06071675	-0.011039869	0.058364656	-0.046758123	0.039187886	-0.0198324	0.002212814	0.011236103	-0.02645236	0.020589663	-0.127368	0.0548796	0.019745857
0.009083069	0.13542648	0.014875685	0.0299946	0.04627122	0.21050033	-0.14358671	0.05737892	0.0023452216	0.02449694	0.006710305	0.00065096124	0.026885778	-0.08029627	0.10433612	0.0013880465
-0.07988008	-0.007734722	-0.015059335	0.03363546	-0.012314061	-0.13505758	0.045638345	0.046077278	-0.078841984	0.10509541	0.019900117	-0.05235105	-0.020131791	-0.0075535956	0.014141753	0.023540767
0.02467879	-0.028959058	0.030211003	0.005254183	0.0054795863	0.070085146	0.009794128	0.019668996	-0.0038305563	0.014578966	-0.011872717	0.044909116	0.17371513	9.415762e-05	0.046153195	0.058722604
-0.046359643	-0.06879818	0.021108411	-0.060459755	0.05709059	-0.03719834	-0.019093907	0.072142795	-0.05592271	-0.05658625	-0.08911851	-0.009144264	0.120382026	-0.115892336	-0.0831963	-0.045478836
-0.029307682	-0.06217852	0.13202982	0.029307386	0.06243701	0.105238944	-0.08237215	0.10942212	-0.03706909	-0.081484556	0.038361527	-0.06408457	-0.0820249	0.02358479	-0.01579328	-0.06771732
-0.049460273	-0.010199647	-0.05788165	-0.02972153	0.03166816	0.018368326	-0.016223952	0.013856866	0.025039291	-0.03130319	0.028903859	-0.041891098	0.12984073	-0.0012475902	0.033298217	-0.015904225
-0.06821747	0.07845353	-0.04206595	0.011875187	-0.01006613	0.14121343	-0.0047671213	-0.00096190657	0.06104085	-0.08509046	-0.15614296	0.07141175	-0.041601587	-0.053459007	0.008058435	-0.052096006
-0.15571679	0.07628866	-0.03904982	0.008594068	-0.07128706	0.066403806	0.0075855134	0.028236603	-0.0075386264	-0.089108735	-0.055809602	-0.048362926	0.16090254	0.0814641	-0.017130252	-0.058993906
